ResponseId,PLZ,Bundesland,Kreis,Stadt.Dummy,EW.km2,Rural.Dummy,EW,Metropol.Dummy,,
R_3FKkjiiZTkdNwHb,48159,Nordrhein-Westfalen,Münster,Stadt,1040,0,315293,0,,
R_21iDtwINzQuiVPY,48268,Nordrhein-Westfalen,Steinfurt,Kreis,255,0,300836,0,,
R_3GDHZx8vmexR3KS,48301,Nordrhein-Westfalen,Coesfeld,Kreis,207,0,157236,0,,
R_2Vy8zsbLnBf0dq6,48329,Nordrhein-Westfalen,Coesfeld,Kreis,207,0,157236,0,,
R_2at4H4naEBphGRM,48351,Nordrhein-Westfalen,Warendorf,Kreis,172,0,126820,0,,
R_1g8AufWQKcLAnIW,48477,Nordrhein-Westfalen,Steinfurt,Kreis,255,0,300836,0,,
R_3smDiXaQXOVCdKg,48485,Nordrhein-Westfalen,Steinfurt,Kreis,255,0,300836,0,,
R_1LG087x5GHnUFnc,48488,Niedersachsen,Emsland,Kreis,112,1,31928,0,,
R_1QDB20uklyVNZ6G,48488,Niedersachsen,Emsland,Kreis,112,1,31928,0,,
R_5tgzuXKguDd880x,48531,Niedersachsen,Grafschaft Bentheim,Kreis,222,0,85150,0,,
R_1QfNh1c0NQHo8Eq,48599,Nordrhein-Westfalen,Borken,Kreis,232,0,185644,0,,
R_1I4M5UvLve0k2bW,48703,Nordrhein-Westfalen,Borken,Kreis,232,0,185644,0,,
R_qEnR7wN72WoJ1Yd,48734,Nordrhein-Westfalen,Borken,Kreis,232,0,185644,0,,
R_3IaYwh7rnkREO82,49080,Niedersachsen,Osnabrück,Stadt,1379,0,165251,0,,
R_ZsCucZaDdHPZQgp,49080,Niedersachsen,Osnabrück,Stadt,1379,0,165251,0,,
R_3iLs5gy6EIsOGgE,49170,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_WCYT6AHUYVQ2Gjv,49186,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_1riF6BVd3SfquX7,49191,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_4Tp47QjZMTzdeIF,49214,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_2n3Jnt3jyt1MMfv,49214,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_1jpTgkRfOb4FmFn,49214,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_2vk2Fn5ykc5O4jb,49413,Niedersachsen,Vechta,Kreis,175,0,142814,0,,
R_1OxkmQZ2ucgeZ4L,49439,Niedersachsen,Vechta,Kreis,175,0,142814,0,,
R_r8unffDmnJmceFH,49448,Niedersachsen,Diepholz,Kreis,77,1,51230,0,,
R_2OOpu1fhUOQ6yEz,49448,Niedersachsen,Diepholz,Kreis,77,1,51230,0,,
R_3CWE27TnusqAN6V,49593,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_2wa7oV5NkOPHUQr,49610,Niedersachsen,Osnabrück,Kreis,169,0,358080,0,,
R_3MhgTnXbjQPHyQA,49716,Niedersachsen,Emsland,Kreis,113,1,216758,0,,
R_2ROmlxV0uY0KRUh,49808,Niedersachsen,Emsland,Kreis,113,1,216758,0,,
R_2CJtHrmI365ctrf,49811,Niedersachsen,Emsland,Kreis,113,1,216758,0,,
R_2w5XGtDzTOdjMaS,49828,Niedersachsen,Grafschaft Bentheim,Kreis,87,1,52012,0,,
R_0V8Y7AlBfr8jD8t,50169,Nordrhein-Westfalen,Rhein-Erft-Kreis,Kreis,668,0,470615,0,,
R_yxAXEKQAVZFNYVb,50181,Nordrhein-Westfalen,Rhein-Erft-Kreis,Kreis,668,0,470615,0,,
R_Zq3FTJNQ7LXfKeZ,50181,Nordrhein-Westfalen,Rhein-Erft-Kreis,Kreis,668,0,470615,0,,
R_3CHtXcaVxzFV2Bp,50189,Nordrhein-Westfalen,Rhein-Erft-Kreis,Kreis,668,0,470615,0,,
R_2frrXgvWzkz7sxS,50259,Nordrhein-Westfalen,Rhein-Erft-Kreis,Kreis,668,0,470615,0,,
R_1NxAJYTNZA1VvkF,50321,Nordrhein-Westfalen,Rhein-Erft-Kreis,Kreis,668,0,470615,0,,
R_1FA4ma2GqWhMx9F,50667,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_Xv8RPpSqbmeqixr,50676,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_1jWi1a2fcB1gOAd,50677,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_Z9Sib31UJgK8vtf,50679,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_tWBxT1EXDbDPiqB,50733,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_1Qo5g42HjknMsOs,50735,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_Bu2TseF9ZPimsKd,50737,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_1dy668cvab5h85e,50739,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_3QYvZUrKrJMcnYn,50769,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_1LOKILRmGh9p7Fu,50825,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_1eEkb53BROygn6u,50827,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_1lhE4sfsMWTMIKm,50858,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_210phsUSrfcOxAc,50931,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_2woDiFXDzFPLAXy,50935,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_5jA10Adh9AI2TaV,50937,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_31WYRDe752I65dT,50937,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_8cUlhJL0VManbgZ,50937,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_1kOjkchJoxwKpmQ,50937,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_3G1aVVcBlXfQaBe,50968,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_87doCTazzT6yiel,50969,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_2D6Lgn77jgHv7EF,50354,Nordrhein-Westfalen,Rhein-Erft-Kreis,Kreis,668,0,470615,0,,
R_3Jt7RqyYbq9kCHf,51063,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_3nCsHb2gWPIMXNK,51063,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_10wKZnAiCdshegE,51065,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_26eR61CUcitYzNS,51067,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_2uX4o1eHyIvY4rS,51069,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_ZsYvE2Gtb2ul9p7,51103,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_2YsjMztBYB1COtt,51107,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_3RpHNwR82oTtrxV,40470,Nordrhein-Westfalen,Düsseldorf,Stadt,2860,0,621877,1,,
R_1eJj5aAIkPgzC0v,51145,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_3JCoEQK3y05S35r,51145,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_12Dt10XnVLWkq00,51149,Nordrhein-Westfalen,Köln,Stadt,2686,0,1087863,1,,
R_3MmzE0PhcaZuLoU,51373,Nordrhein-Westfalen,Leverkusen,Stadt,2076,0,163729,0,,
R_3es4zdIUKox8E9W,51373,Nordrhein-Westfalen,Leverkusen,Stadt,2076,0,163729,0,,
R_9sjMRpvZGz6EXnP,51373,Nordrhein-Westfalen,Leverkusen,Stadt,2076,0,163729,0,,
R_SSEnAjP4fAKneMN,51399,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,Kreis,678,0,220552,0,,
R_2dyGcUxVjqi17WF,51429,Nordrhein-Westfalen,Rheinisch-Bergischer Kreis,Kreis,678,0,220552,0,,
R_3jVhpRhRgM59ZXT,51570,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,175,0,18730,0,,
R_ukpGD29Mfp9U4ZH,51570,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,175,0,18730,0,,
R_2fdDoNHnDsnkzsx,51580,Nordrhein-Westfalen,Oberbergischer Kreis,Kreis,289,0,235180,0,,
R_1FIN3qTBORzPow6,51688,Nordrhein-Westfalen,Oberbergischer Kreis,Kreis,289,0,235180,0,,
R_3m8dORnMbv68cOk,51766,Nordrhein-Westfalen,Oberbergischer Kreis,Kreis,289,0,235180,0,,
R_0uH1FUXTa6HoCnn,52062,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_sFt2z6viaVyMw3T,52066,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_yRfgz69wK3vNR0l,52066,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_6zeiAxUVVNo7rpf,52072,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_1JEqC4E378E89ou,52076,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_1dGiTNeMovdidAk,52156,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_3sykHrbukSEHawg,52224,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_RWja1u2e3793SOB,52224,Nordrhein-Westfalen,Aachen,Kreis,788,0,557026,1,,
R_vGheTKaXBxkl8FH,52351,Nordrhein-Westfalen,Düren,Kreis,281,0,264638,0,,
R_2hLRzIOkXAOT9M5,52353,Nordrhein-Westfalen,Düren,Kreis,281,0,264638,0,,
R_C9T4P4ods8tiiXv,52372,Nordrhein-Westfalen,Düren,Kreis,281,0,264638,0,,
R_2wvpB4xqB6yK9jE,52388,Nordrhein-Westfalen,Düren,Kreis,281,0,264638,0,,
R_3Hzx1Q5mFFNr4cp,52388,Nordrhein-Westfalen,Düren,Kreis,281,0,264638,0,,
R_2dmxUBDzxk05u81,52525,Nordrhein-Westfalen,Heinsberg,Kreis,388,0,125305,0,,
R_2TN4Oe9f8UqTVbE,53111,Nordrhein-Westfalen,Bonn,Stadt,2337,0,329673,0,,
R_uwSHTdMDbOLsVqN,53111,Nordrhein-Westfalen,Bonn,Stadt,2337,0,329673,0,,
R_2diIxjiNe1FTD4c,53175,Nordrhein-Westfalen,Bonn,Stadt,2337,0,329673,0,,
R_2YytUVX4zaG3AHA,53227,Nordrhein-Westfalen,Bonn,Stadt,2337,0,329673,0,,
R_1S86vmX92de1NHb,53347,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_3IbZshgbHxBR3if,53359,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_2Tz6lcpl7c3i5bO,53501,Rheinland-Pfalz,Ahrweiler,Kreis,167,0,111155,0,,
R_1Lp0mYfHy9QZPTa,53506,Rheinland-Pfalz,Ahrweiler,Kreis,167,0,111155,0,,
R_1irISvC6XJuUoVQ,53577,Rheinland-Pfalz,Neuwied,Kreis,266,0,64564,0,,
R_BM9Wc6zHN1FyBIl,53604,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_bIWedxIUX73gkvf,53639,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_2xzV3ffhtY0BCTJ,53757,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_2dRAC1ePsKJ7inC,53773,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_1kReKjHEeWcsVep,53773,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_1NaCpamlFQmgYtF,53797,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_1dgjwzCEwDlUj0y,53842,Nordrhein-Westfalen,Rhein-Sieg-Kreis,Kreis,556,0,582034,1,,
R_2zvUc1Jjkof9oJ3,53879,Nordrhein-Westfalen,Euskirchen,Kreis,155,0,193656,0,,
R_C9Pm1aisqCZulDb,53879,Nordrhein-Westfalen,Euskirchen,Kreis,155,0,193656,0,,
R_1JJBayYcshMkbHe,53879,Nordrhein-Westfalen,Euskirchen,Kreis,155,0,193656,0,,
R_1C17G9KQVeGOlvY,53894,Nordrhein-Westfalen,Euskirchen,Kreis,155,0,193656,0,,
R_3s4yXeROjwTi9pz,54290,Rheinland-Pfalz,Trier,Stadt,953,0,111528,0,,
R_3OfvhFtsTYFEpIn,54292,Rheinland-Pfalz,Trier,Stadt,953,0,111528,0,,
R_1DMzJu1TGcmUwWn,54293,Rheinland-Pfalz,Trier,Stadt,953,0,111528,0,,
R_33kUP4Qojuw5NLE,54340,Rheinland-Pfalz,Trier-Saarburg,Kreis,136,1,149398,0,,
R_1QsZebKK0rQkk9m,54484,Rheinland-Pfalz,Bernkastel-Wittlich,Kreis,98,1,101973,0,,
R_2YucPxEXl6dzAcV,54528,Rheinland-Pfalz,Bernkastel-Wittlich,Kreis,98,1,101973,0,,
R_2cpYoPb6MnpLgJj,54595,Rheinland-Pfalz,Eifelkreis Bitburg-Prüm,Kreis,61,1,99058,0,,
R_ekvAWBaWOIGGTOF,55116,Rheinland-Pfalz,Mainz,Stadt,2237,0,218578,0,,
R_1l3OBu3EnzbnIg5,55116,Rheinland-Pfalz,Mainz,Stadt,2237,0,218578,0,,
R_1E7pQyC5hK7FLJX,55118,Rheinland-Pfalz,Mainz,Stadt,2237,0,218578,0,,
R_XAFccdqxIZ1bq5X,55120,Rheinland-Pfalz,Mainz,Stadt,2237,0,218578,0,,
R_WxtyhJJy3d7yy9X,55122,Rheinland-Pfalz,Mainz,Stadt,2237,0,218578,0,,
R_pKl4sBNWvulo5nX,55130,Rheinland-Pfalz,Mainz,Stadt,2237,0,218578,0,,
R_1kZj6Vru2mETdU4,55234,Rheinland-Pfalz,Alzey-Worms,Kreis,219,0,85139,0,,
R_2aG0wNuocPEZqoh,55252,Hessen,Wiesbaden,Stadt,1244,0,11767,0,,
R_xbeftIQObUvNjgt,55270,Rheinland-Pfalz,Mainz-Bingen,Kreis,359,0,205696,0,,
R_2OTruwv934jvGdD,55270,Rheinland-Pfalz,Mainz-Bingen,Kreis,359,0,205696,0,,
R_2cAA11eNAaURHdY,55411,Rheinland-Pfalz,Mainz-Bingen,Kreis,359,0,205696,0,,
R_2968bliaXUVNHpo,55411,Rheinland-Pfalz,Mainz-Bingen,Kreis,359,0,205696,0,,
R_3L8dziPFBGzbFXP,55430,Rheinland-Pfalz,Rhein-Hunsrück-Kreis,Kreis,100,1,51462,0,,
R_O9E4WekbLh5RE4h,55545,Rheinland-Pfalz,Bad Kreuznach,Kreis,191,0,153886,0,,
R_SK58F7d11i8zwoV,55571,Rheinland-Pfalz,Bad Kreuznach,Kreis,191,0,153886,0,,
R_1GHpYKD0x2I9a2Y,55590,Rheinland-Pfalz,Bad Kreuznach,Kreis,191,0,153886,0,,
R_1pmnMOn9ikheWU2,55624,Rheinland-Pfalz,Birkenfeld,Kreis,105,1,80784,0,,
R_An9C6Ziqq8ZRJ8B,56070,Rheinland-Pfalz,Koblenz,Stadt,1084,0,114052,0,,
R_1guxDGpZixRWruD,56072,Rheinland-Pfalz,Koblenz,Stadt,1084,0,114052,0,,
R_2QzKA2PkSSrwEby,56073,Rheinland-Pfalz,Koblenz,Stadt,1084,0,114052,0,,
R_vjLg1L1NT5QB5M5,56073,Rheinland-Pfalz,Koblenz,Stadt,1084,0,114052,0,,
R_3R9iNRxZfPpyZXS,56112,Rheinland-Pfalz,Rhein-Lahn-Kreis,Kreis,142,1,90544,0,,
R_Yb15mLzE6x2vMxH,56179,Rheinland-Pfalz,Mayen-Koblenz,Kreis,262,0,214434,0,,
R_badfhLrjjOnRC0h,56218,Rheinland-Pfalz,Mayen-Koblenz,Kreis,262,0,214434,0,,
R_XuDogYdOV5LoZfb,56357,Rheinland-Pfalz,Rhein-Lahn-Kreis,Kreis,142,1,90544,0,,
R_3kO4LA93IaKKqtO,56410,Rheinland-Pfalz,Westerwaldkreis,Kreis,217,0,171484,0,,
R_XHrby4yy2g2YZEd,56410,Rheinland-Pfalz,Westerwaldkreis,Kreis,217,0,171484,0,,
R_2SHseN3q8PlfHGp,56472,Rheinland-Pfalz,Altenkirchen,Kreis,256,0,6447,0,,
R_3Pca5kP3rARGnTA,56581,Rheinland-Pfalz,Neuwied,Kreis,327,0,114164,0,,
R_3elZQq6itaSlDG1,56659,Rheinland-Pfalz,Ahrweiler,Kreis,154,0,18931,0,,
R_1kSSwIcwVrS41ki,56751,Rheinland-Pfalz,Mayen-Koblenz,Kreis,262,0,214434,0,,
R_3HC8WcDqTvt5HY7,57074,Nordrhein-Westfalen,Siegen-Wittgenstein,Kreis,244,0,276944,0,,
R_2SdJQ7Nu4VLqjYW,57074,Nordrhein-Westfalen,Siegen-Wittgenstein,Kreis,244,0,276944,0,,
R_3Dq2byvjbQzsy6a,57258,Nordrhein-Westfalen,Siegen-Wittgenstein,Kreis,244,0,276944,0,,
R_1FqrxbdYdgtKD9n,57319,Nordrhein-Westfalen,Siegen-Wittgenstein,Kreis,244,0,276944,0,,
R_3KQ2HwQFvc8bskf,57368,Nordrhein-Westfalen,Olpe,Kreis,188,0,133955,0,,
R_ZgHmvLuzd4d4pWh,57614,Rheinland-Pfalz,Altenkirchen,Kreis,198,0,122358,0,,
R_CgAeOjPhjHRUk6Z,58089,Nordrhein-Westfalen,Hagen,Stadt,1176,0,188686,0,,
R_2BbMs0BCZdy9uWG,58091,Nordrhein-Westfalen,Hagen,Stadt,1176,0,188686,0,,
R_2ZBLvp9JMYFTHRf,58097,Nordrhein-Westfalen,Hagen,Stadt,1176,0,188686,0,,
R_1lfuIg73NfsEjQc,58099,Nordrhein-Westfalen,Hagen,Stadt,1176,0,188686,0,,
R_3jW1wms0MWfk8KJ,58239,Nordrhein-Westfalen,Unna,Kreis,595,0,66955,0,,
R_2Tozl1y00bYfDxw,58285,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,Kreis,844,0,244929,0,,
R_BrDrI6S4wDD4Stz,58313,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,Kreis,844,0,244929,0,,
R_3FXybcqzQzamFXE,58452,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,Kreis,844,0,244929,0,,
R_3j0AOBZ2urBeoao,58452,Nordrhein-Westfalen,Ennepe-Ruhr-Kreis,Kreis,844,0,244929,0,,
R_pmAxi95WU9eU0CZ,58507,Nordrhein-Westfalen,Märkischer Kreis,Kreis,387,0,410222,0,,
R_1OvidfFTS247olX,58636,Nordrhein-Westfalen,Märkischer Kreis,Kreis,387,0,410222,0,,
R_2v6yyib2v4OC2Mt,58638,Nordrhein-Westfalen,Märkischer Kreis,Kreis,387,0,410222,0,,
R_C99D0qpxDb8jhXr,58638,Nordrhein-Westfalen,Märkischer Kreis,Kreis,387,0,410222,0,,
R_1hHggNCj12QUDXn,58849,Nordrhein-Westfalen,Märkischer Kreis,Kreis,387,0,410222,0,,
R_2BtdxlIXSZAADmy,59063,Nordrhein-Westfalen,Hamm,Stadt,795,0,179916,0,,
R_2X4Fo5QgztRMMca,59067,Nordrhein-Westfalen,Hamm,Stadt,795,0,179916,0,,
R_2rqMFvEeEhQ1uVb,59075,Nordrhein-Westfalen,Hamm,Stadt,795,0,179916,0,,
R_3CV2ki67fFTmbfC,59174,Nordrhein-Westfalen,Unna,Kreis,651,0,241588,0,,
R_2EixjXltkA61blp,59174,Nordrhein-Westfalen,Unna,Kreis,651,0,241588,0,,
R_2OZut2aTAfVv5gQ,59192,Nordrhein-Westfalen,Unna,Kreis,651,0,241588,0,,
R_2zTPOvOnpDFnR2u,59192,Nordrhein-Westfalen,Unna,Kreis,651,0,241588,0,,
R_2EGeUzHfhACUV9I,59199,Nordrhein-Westfalen,Unna,Kreis,651,0,241588,0,,
R_25WScLGx8QJxfSn,59229,Nordrhein-Westfalen,Warendorf,Kreis,260,0,151020,0,,
R_3fxhbTfi6MJ7EE1,59229,Nordrhein-Westfalen,Warendorf,Kreis,260,0,151020,0,,
R_2SlxI2ED9PWYkDr,59494,Nordrhein-Westfalen,Soest,Kreis,222,0,289103,0,,
R_1K7PUkBbBoHcggM,59494,Nordrhein-Westfalen,Soest,Kreis,222,0,289103,0,,
R_2pYsGyRB64wfCpC,59602,Nordrhein-Westfalen,Soest,Kreis,222,0,289103,0,,
R_dcBdiOauoxcz7Al,59757,Nordrhein-Westfalen,Hochsauerlandkreis,Kreis,146,1,215385,0,,
R_DJ1Y6TTbsTYsyGZ,59846,Nordrhein-Westfalen,Hochsauerlandkreis,Kreis,146,1,215385,0,,
R_xlWHM0i5TsPXT69,60311,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_6WqWgPcKhKYsob7,60314,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_3oAchB07sp3vFma,60316,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_3iVBNnbvmuPEe1S,60320,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_0qELPVTrDiDV82J,60325,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_2aVmisdzgyzpGx2,60326,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_32VpZ1yG68CL9KI,60385,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_2CDsSKh6zJ0eRxg,60385,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_2TLzdOsS4cHyIDe,60386,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_2QuptU72JVEUCHY,60389,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_1rp0He9gTq4tgpW,60431,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_Ck6qHPKVJwUm9QB,60436,#NV,#NV,#NV,#NV,#NV,#NV,#NV,,
R_bpUc3GhOkQJA7FT,60437,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_Z2Al4BgeeeU5zs5,60437,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_xtkd68mkRRH3yYF,60439,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_3QYsAHlr7RREwZV,60488,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_2q7ZPWg0c7EzK33,60488,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_1lhJ01kI5zL6taq,60488,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_3JxB6QhHiyzmxAu,60529,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_p6jWCZapPizhl61,60599,Hessen,Frankfurt am Main,Stadt,3074,0,763380,1,,
R_OHa9ocSKtceCEyB,61118,Hessen,Wetteraukreis,Kreis,420,0,184184,0,,
R_2ZE6BKW784Wnalh,61137,Hessen,Main-Kinzig-Kreis,Kreis,488,0,36455,0,,
R_2PBzvyG5eGIon0a,61138,Hessen,Main-Kinzig-Kreis,Kreis,488,0,36455,0,,
R_1onV6lABBFozM0B,61191,Hessen,Wetteraukreis,Kreis,420,0,184184,0,,
R_BsrsU9y01yDzw2t,61197,Hessen,Wetteraukreis,Kreis,420,0,184184,0,,
R_2AQnNrJIkM7X6ei,61276,Hessen,Hochtaunuskreis,Kreis,492,0,236914,0,,
R_51QVBYPK2iKLGO5,61352,Hessen,Hochtaunuskreis,Kreis,492,0,236914,0,,
R_31gv4oOY7fNSYLF,61389,Hessen,Hochtaunuskreis,Kreis,492,0,236914,0,,
R_2b0CBRVRTKzAbgU,61389,Hessen,Hochtaunuskreis,Kreis,492,0,236914,0,,
R_2fJ5ryAkDM9E0qt,61440,Hessen,Hochtaunuskreis,Kreis,492,0,236914,0,,
R_11Z5iC6fYPqmxt8,61440,Hessen,Hochtaunuskreis,Kreis,492,0,236914,0,,
R_2uUMzPzuNuaqD7t,63073,Hessen,Offenbach am Main,Stadt,2903,0,130280,0,,
R_OwIffQcnl3Yv1Kx,63110,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_3Hugl3x2Y16SuhW,63165,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_DdDtY5hKXJ1UPpD,63225,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_324l0chHYuhrDPw,63263,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_2q8HWdTFj7yA0BY,63263,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_XFZHL9cZ6NBrfR7,63303,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_2eQBfugUpM37dVT,63322,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_1Io4e11Yz0rBBZp,63322,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_XZeKMmo9sEY17Wh,63450,Hessen,Main-Kinzig-Kreis,Kreis,387,0,349157,0,,
R_ykxNOfOkRYPrdBL,63457,Hessen,Main-Kinzig-Kreis,Kreis,387,0,349157,0,,
R_1KfHUKU4p6jzZby,63486,Hessen,Main-Kinzig-Kreis,Kreis,387,0,349157,0,,
R_9Mlwcz6wLuKohW1,63526,Hessen,Main-Kinzig-Kreis,Kreis,387,0,349157,0,,
R_2EnoM6d4fmAfp6Y,63533,Hessen,Offenbach,Kreis,999,0,355813,0,,
R_2eONZDR4Nkxk3kr,63571,Hessen,Main-Kinzig-Kreis,Kreis,387,0,349157,0,,
R_2EtQxs25w7Lipak,63607,Hessen,Main-Kinzig-Kreis,Kreis,387,0,349157,0,,
R_2y4xxkJB8WEnl7W,63688,Hessen,Wetteraukreis,Kreis,173,0,87607,0,,
R_6SsX3yoMvbf9kl3,63741,Bayern,Aschaffenburg,Stadt,1137,0,71002,0,,
R_214Zn2F4zsqvF0v,63743,Bayern,Aschaffenburg,Stadt,1137,0,71002,0,,
R_3dHesmZ7wrH7N50,63755,Bayern,Aschaffenburg,Kreis,347,0,174200,0,,
R_pcQcNPtewgvhzep,63768,Bayern,Aschaffenburg,Kreis,347,0,174200,0,,
R_87FknUd6zRGLA2t,63796,Bayern,Aschaffenburg,Kreis,347,0,174200,0,,
R_O6DKn3RFp8zhWxz,63857,Bayern,Aschaffenburg,Kreis,347,0,174200,0,,
R_2CwB8FWBo5xRy9o,63897,Bayern,Miltenberg,Kreis,195,0,119206,0,,
R_2y4mgTDt20L6KcG,63934,Bayern,Miltenberg,Kreis,195,0,119206,0,,
R_3EhSAMKAzWjrEMv,64289,Hessen,Darmstadt,Stadt,1310,0,159878,0,,
R_3PuxzT3sHkK38od,64319,Hessen,Darmstadt-Dieburg,Kreis,452,0,297844,0,,
R_1rHMHdzssDO48uT,64342,Hessen,Darmstadt-Dieburg,Kreis,452,0,297844,0,,
R_OJtPz60QGM4ToBj,64546,Hessen,Groß-Gerau,Kreis,453,0,133152,0,,
R_3dDIbHRHSDyhlV2,64625,Hessen,Bergstraße,Kreis,427,0,129749,0,,
R_2qn0PJRhlZB3Zjn,64686,Hessen,Bergstraße,Kreis,427,0,129749,0,,
R_PYedx8q9KpC0RKV,64689,Hessen,Bergstraße,Kreis,427,0,129749,0,,
R_Q9Ao89gYKzcXFQJ,64732,Hessen,Odenwaldkreis,Kreis,155,0,96703,0,,
R_e3XB70AJANi08o1,65183,Hessen,Wiesbaden,Stadt,1366,0,278474,0,,
R_2E4QiBx4aexzget,65185,Hessen,Wiesbaden,Stadt,1366,0,278474,0,,
