ResponseId,partner_work_hours,partner_work_hours_cat,num_children,num_partners,num_parents,num_siblings,age,gender,gender_code,education_level,education_cat,zip_code,vocational_qualification,has_university_degree,height_cm,weight_kg,bmi,risk_tolerance,personal_income_change,partner_income_change,task_share_food,task_share_childcare,task_share_education,task_share_housework,health_status,health_status_cat,household_income,personal_income,household_income_cat,personal_income_cat
R_2X0c32yx11FNwc2,0.0,Nicht erwerbstätig,,,,,37.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),19053.0,Fachschulabschluss,0,178.0,56.0,17.67453604342886,3.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_1IMgkIRCk0pHQe1,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,67.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),41068.0,Fachschulabschluss,0,177.0,77.0,24.577867151840145,5.0,0.0,0.0,65.0,,,55.0,2.0,Weniger gut,2250.5,,2001-2500€,
R_3qgPhWt058P63mM,35.5,31-40 Stunden,,,,,60.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),66999.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,158.0,76.0,30.443839128344813,1.0,,,,,,,3.0,Zufriedenstellend,,3250.5,,3001-3500€
R_12srUpa1J02PZYc,35.5,31-40 Stunden,2.0,1.0,0.0,0.0,35.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),18239.0,Master,1,178.0,71.0,22.408786769347305,5.0,1.0,0.0,51.0,51.0,,50.0,3.0,Zufriedenstellend,5750.5,,5501-6000€,
R_2UixVdTOMDqJXT0,5.5,1-10 Stunden,0.0,0.0,0.0,0.0,54.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,99189.0,Lehre/ Berufsausbildung im dualen System,0,160.0,86.0,33.59374999999999,4.0,0.0,0.0,48.0,5.0,0.0,61.0,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_2rkjr7tHCxaDtG9,15.5,11-20 Stunden,,,,,38.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),4277.0,Bachelor,1,178.0,77.0,24.302487059714682,5.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_1DShkJFoOyqytu6,35.5,31-40 Stunden,,,,,45.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),30175.0,Lehre/ Berufsausbildung im dualen System,0,167.0,67.0,24.023808670084982,5.0,,,,,,,2.0,Weniger gut,,1750.5,,1501-2000€
R_PTe5Fqpc5C4x96x,35.5,31-40 Stunden,,,,,44.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),12109.0,Lehre/ Berufsausbildung im dualen System,0,169.0,70.0,24.508945765204302,6.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_2pLiNogVgpXsQcp,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,31.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),92334.0,Lehre/ Berufsausbildung im dualen System,0,173.0,70.0,23.38868655818771,8.0,0.0,0.0,85.0,81.0,49.0,100.0,4.0,Gut,5250.5,,5001-5500€,
R_3n0KbKMqJFa0yJS,25.5,21-30 Stunden,2.0,1.0,2.0,0.0,27.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),57368.0,Lehre/ Berufsausbildung im dualen System,0,171.0,54.0,18.467220683287167,3.0,0.0,0.0,79.0,54.0,,76.0,3.0,Zufriedenstellend,1250.5,,1001-1500€,
R_3IRBIQTNZFItnYW,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,27.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),24118.0,Diplom,1,193.0,91.0,24.43018604526296,4.0,0.0,0.0,70.0,,,44.0,5.0,Sehr gut,4250.5,,4001-4500€,
R_1K23QxFOx3Gxq40,35.5,31-40 Stunden,,,,,39.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),32425.0,Lehre/ Berufsausbildung im dualen System,0,171.0,85.0,29.06877329776684,5.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_1d6NAtdOhIpd83T,0.0,Nicht erwerbstätig,3.0,1.0,0.0,0.0,25.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),7747.0,Lehre/ Berufsausbildung im dualen System,0,164.0,70.0,26.026174895895306,7.0,-1.0,-1.0,40.0,,60.0,50.0,5.0,Sehr gut,2750.5,,2501-3000€,
R_2P54ZYrVExzGPxF,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,56.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),85737.0,Lehre/ Berufsausbildung im dualen System,0,176.0,80.0,25.826446280991735,0.0,0.0,0.0,0.0,,,50.0,4.0,Gut,4250.5,,4001-4500€,
R_9BjvAeFxy6YAdi1,25.5,21-30 Stunden,2.0,1.0,0.0,0.0,43.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),13439.0,Bachelor,1,168.0,60.0,21.258503401360546,4.0,0.0,0.0,99.0,100.0,100.0,100.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_0U6pCsodPJy3crf,35.5,31-40 Stunden,2.0,1.0,0.0,0.0,24.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),26122.0,Master,1,163.0,53.0,19.94805976890361,7.0,0.0,-1.0,43.0,41.0,58.0,20.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,
R_246h0TKumMgxLZg,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,58.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),74889.0,Lehre/ Berufsausbildung im dualen System,0,171.0,86.0,29.410758865975858,3.0,0.0,0.0,0.0,,0.0,24.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_2EyJI5EyBBPVb53,0.0,Nicht erwerbstätig,1.0,1.0,0.0,0.0,50.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,37434.0,Lehre/ Berufsausbildung im dualen System,0,171.0,85.0,29.06877329776684,2.0,-1.0,0.0,80.0,100.0,100.0,45.0,3.0,Zufriedenstellend,1250.5,,1001-1500€,
R_2t9G55a5uhzUcJn,35.5,31-40 Stunden,2.0,1.0,0.0,0.0,49.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),74535.0,Fachschulabschluss,0,174.0,75.0,24.772096710265558,5.0,0.0,0.0,50.0,12.0,12.0,15.0,4.0,Gut,4250.5,,4001-4500€,
R_1P8ocJnKtZfYSq4,45.5,41-50 Stunden,,,,,64.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),61352.0,Lehre/ Berufsausbildung im dualen System,0,163.0,154.0,57.96228687568219,0.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_1FsrLkSTWjSWqqt,0.0,Nicht erwerbstätig,,,,,68.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),65232.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss,Diplom",1,172.0,79.0,26.703623580313685,5.0,,,,,,,4.0,Gut,,3750.5,,3501-4000€
R_3NU6Mkh8Qdv5mkS,15.5,11-20 Stunden,,,,,53.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),68165.0,Fachschulabschluss,0,168.0,54.0,19.13265306122449,2.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_2UbVEjiuZ7Lw8HM,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,56.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,1589.0,Lehre/ Berufsausbildung im dualen System,0,171.0,60.0,20.519134092541297,8.0,0.0,0.0,63.0,0.0,0.0,53.0,5.0,Sehr gut,2750.5,,2501-3000€,
R_2dGc5nEhewjeV2b,45.5,41-50 Stunden,0.0,1.0,0.0,0.0,46.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),38704.0,Lehre/ Berufsausbildung im dualen System,0,172.0,63.0,21.29529475392104,0.0,0.0,0.0,100.0,,,50.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_9sEE1telgAnEgRH,35.5,31-40 Stunden,,,,,41.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),68519.0,Lehre/ Berufsausbildung im dualen System,0,172.0,50.0,16.901027582477017,3.0,,,,,,,2.0,Weniger gut,,1250.5,,1001-1500€
R_21aBtqUO7jetoli,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,31.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),39112.0,Fachschulabschluss,0,178.0,65.0,20.515086478979924,6.0,0.0,0.0,100.0,0.0,,0.0,4.0,Gut,3750.5,,3501-4000€,
R_1i9TUAAvZEiOLoK,25.5,21-30 Stunden,,,,,59.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),69488.0,Fachschulabschluss,0,185.0,103.0,30.094959824689553,3.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_PXyk69JMHqoqlot,45.5,41-50 Stunden,,,,,44.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),96365.0,Diplom,1,183.0,76.0,22.694018931589476,1.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_1Nw6qw0cMX82BFc,25.5,21-30 Stunden,,,,,59.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),42859.0,Bachelor,1,174.0,63.0,20.808561236623067,8.0,,,,,,,4.0,Gut,,5750.5,,5501-6000€
R_3MsXQH6dGqVdkVc,0.0,Nicht erwerbstätig,0.0,0.0,0.0,0.0,22.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),72108.0,Ohne beruflichen Bildungsabschluss,0,154.0,42.0,17.70956316410862,5.0,,,,,,,5.0,Sehr gut,,250.0,,0-500€
R_2zdzHhAP4q6BJdi,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,52.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),76829.0,Lehre/ Berufsausbildung im dualen System,0,174.0,79.0,26.09327520147972,5.0,-1.0,-2.0,50.0,50.0,50.0,23.0,4.0,Gut,2750.5,,2501-3000€,
R_1KkZiYdw7P8VEOJ,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,63.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),4177.0,Diplom,1,182.0,83.0,25.057360222195385,4.0,0.0,0.0,72.0,,,27.0,4.0,Gut,4750.5,,4501-5000€,
R_A1cAxKrciBJXIJ3,5.5,1-10 Stunden,1.0,1.0,0.0,0.0,60.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),99634.0,Diplom,1,173.0,80.0,26.729927495071667,4.0,-2.0,0.0,,,,100.0,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_241wrD5yZbWbfZ1,0.0,Nicht erwerbstätig,,,,,55.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),23689.0,Lehre/ Berufsausbildung im dualen System,0,172.0,82.0,27.717685235262305,0.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_3hF5AxF2ARuJtDP,45.5,41-50 Stunden,1.0,1.0,0.0,0.0,46.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),47877.0,Lehre/ Berufsausbildung im dualen System,0,175.0,77.0,25.142857142857142,0.0,0.0,-1.0,90.0,20.0,30.0,70.0,4.0,Gut,4250.5,,4001-4500€,
R_AaGFZRw3delSizf,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,52.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),25421.0,Lehre/ Berufsausbildung im dualen System,0,161.0,114.0,43.97978473052736,3.0,0.0,0.0,50.0,,,50.0,3.0,Zufriedenstellend,4750.5,,4501-5000€,
R_1IodnXSec1ofuZt,35.5,31-40 Stunden,,,,,55.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),91632.0,Lehre/ Berufsausbildung im dualen System,0,196.0,90.0,23.427738442315704,1.0,,,,,,,3.0,Zufriedenstellend,,1750.5,,1501-2000€
R_2QYRT0mz5b8R33J,0.0,Nicht erwerbstätig,0.0,0.0,1.0,0.0,20.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),30519.0,Ohne beruflichen Bildungsabschluss,0,180.0,79.0,24.382716049382715,6.0,,,,,,,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_28SVHZYW19e05QA,35.5,31-40 Stunden,,,,,54.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),1844.0,Master,1,184.0,70.0,20.6758034026465,9.0,,,,,,,4.0,Gut,,3750.5,,3501-4000€
R_1NE0JGxI0T3uIih,15.5,11-20 Stunden,0.0,1.0,0.0,0.0,36.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),58452.0,Ohne beruflichen Bildungsabschluss,0,168.0,57.0,20.19557823129252,1.0,0.0,0.0,50.0,,,40.0,5.0,Sehr gut,4750.5,,4501-5000€,
R_1gvYL7Yz8sJbeLp,55.0,Mehr als 50 Stunden,,,,,42.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),80805.0,Diplom,1,180.0,70.0,21.604938271604937,7.0,,,,,,,5.0,Sehr gut,,4250.5,,4001-4500€
R_1poL4dy0sVC6Cud,25.5,21-30 Stunden,2.0,1.0,0.0,0.0,30.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),56472.0,Lehre/ Berufsausbildung im dualen System,0,169.0,80.0,28.01022373166206,4.0,0.0,0.0,72.0,50.0,,100.0,4.0,Gut,2750.5,,2501-3000€,
R_1jZgrKYJmBkPB6r,35.5,31-40 Stunden,2.0,1.0,0.0,0.0,34.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),65929.0,Lehre/ Berufsausbildung im dualen System,0,173.0,90.0,30.071168431955627,5.0,0.0,0.0,,,,,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_1ImcLLsTuNDdrlY,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,47.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),65606.0,Lehre/ Berufsausbildung im dualen System,0,172.0,113.0,38.196322336398055,5.0,0.0,0.0,30.0,,,70.0,2.0,Weniger gut,3750.5,,3501-4000€,
R_12MuQIW6Vey5GmX,25.5,21-30 Stunden,,,,,58.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),52076.0,Fachschulabschluss,0,163.0,59.0,22.20633068613798,0.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_2bVnNlv4PYO93vW,0.0,Nicht erwerbstätig,0.0,0.0,2.0,2.0,19.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),74080.0,Ohne beruflichen Bildungsabschluss,0,186.0,92.0,26.59266967279454,7.0,,,,,,,3.0,Zufriedenstellend,5750.5,,5501-6000€,
R_1mwTpXLeGTP5zJh,25.5,21-30 Stunden,,,,,34.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),60488.0,Fachschulabschluss,0,182.0,113.0,34.1142374109407,8.0,,,,,,,3.0,Zufriedenstellend,,2750.5,,2501-3000€
R_2U3GNY66aXOhNe0,0.0,Nicht erwerbstätig,,,,,22.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),66111.0,Ohne beruflichen Bildungsabschluss,0,171.0,60.0,20.519134092541297,4.0,,,,,,,4.0,Gut,,250.0,,0-500€
R_3kMvwWam9sUCcP4,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,59.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),53639.0,Lehre/ Berufsausbildung im dualen System,0,176.0,84.0,27.117768595041323,7.0,0.0,1.0,30.0,,,60.0,3.0,Zufriedenstellend,5250.5,,5001-5500€,
R_30oCVfC3xTBwyS4,35.5,31-40 Stunden,1.0,1.0,0.0,0.0,43.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),24143.0,Fachschulabschluss,0,168.0,121.0,42.87131519274377,8.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_3sjogQh8YInbKA2,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,66.0,Male,1.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,18106.0,Diplom,1,178.0,98.0,30.930438076000502,7.0,0.0,0.0,30.0,,,50.0,5.0,Sehr gut,2250.5,,2001-2500€,
R_VOygC9dEBkAuetz,35.5,31-40 Stunden,4.0,1.0,0.0,0.0,46.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),63165.0,Fachschulabschluss,0,178.0,84.0,26.511804065143288,4.0,0.0,1.0,90.0,62.0,75.0,65.0,4.0,Gut,3750.5,,3501-4000€,
R_2E5bjhGv0tnGJZs,45.5,41-50 Stunden,0.0,0.0,1.0,0.0,46.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),17509.0,Bachelor,1,166.0,70.0,25.402816083611555,5.0,,,,,,,3.0,Zufriedenstellend,1750.5,,1501-2000€,
R_3nIOpdzkVRLAAR2,25.5,21-30 Stunden,,,,,54.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),67657.0,Ohne beruflichen Bildungsabschluss,0,163.0,66.0,24.840980089578082,5.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_DpnXDDSEalakCwV,0.0,Nicht erwerbstätig,3.0,0.0,0.0,0.0,40.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),74076.0,Diplom,1,164.0,66.0,24.538964901844146,7.0,,,,,,,4.0,Gut,2750.5,,2501-3000€,
R_2ScNtj7NUsPEnXp,15.5,11-20 Stunden,2.0,1.0,0.0,0.0,42.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),23909.0,Master,1,170.0,76.0,26.29757785467128,2.0,0.0,0.0,92.0,100.0,100.0,96.0,3.0,Zufriedenstellend,3750.5,,3501-4000€,
R_3sn9sBdCBHHfgpM,35.5,31-40 Stunden,,,,,63.0,Male,1.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),70771.0,Lehre/ Berufsausbildung im dualen System,0,173.0,79.0,26.395803401383272,5.0,,,,,,,4.0,Gut,,2250.5,,2001-2500€
R_27O59jrHeCSlHVQ,0.0,Nicht erwerbstätig,0.0,1.0,0.0,0.0,55.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),71292.0,Lehre/ Berufsausbildung im dualen System,0,172.0,77.0,26.027582477014604,2.0,0.0,0.0,29.0,,,86.0,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_6mszJuA04f2AYKZ,0.0,Nicht erwerbstätig,,,,,48.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),91052.0,"Lehre/ Berufsausbildung im dualen System,Fachschulabschluss",0,196.0,103.0,26.81174510620575,3.0,,,,,,,4.0,Gut,,750.5,,501-1000€
R_se7QHb5ZkaquyB3,25.5,21-30 Stunden,0.0,1.0,0.0,0.0,60.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),71384.0,Ohne beruflichen Bildungsabschluss,0,168.0,86.0,30.470521541950117,4.0,0.0,0.0,72.0,,,72.0,4.0,Gut,2750.5,,2501-3000€,
R_RmMDYnZLsEBSCfn,35.5,31-40 Stunden,,,,,63.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),38272.0,Diplom,1,162.0,61.0,23.243408017070564,1.0,,,,,,,5.0,Sehr gut,,2250.5,,2001-2500€
R_3QYIO1BsGmIdAWZ,35.5,31-40 Stunden,0.0,1.0,0.0,0.0,60.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,23970.0,Lehre/ Berufsausbildung im dualen System,0,167.0,83.0,29.760837606224676,2.0,0.0,0.0,20.0,,,50.0,3.0,Zufriedenstellend,3250.5,,3001-3500€,
R_3s4InUS4jq4wGeR,15.5,11-20 Stunden,0.0,0.0,0.0,0.0,25.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),39104.0,Ohne beruflichen Bildungsabschluss,0,189.0,90.0,25.195263290501387,7.0,,,,,,,3.0,Zufriedenstellend,,750.5,,501-1000€
R_3oUbRJdsWyPSalZ,35.5,31-40 Stunden,,,,,55.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),72116.0,Ohne beruflichen Bildungsabschluss,0,174.0,56.0,18.49649887699828,6.0,,,,,,,3.0,Zufriedenstellend,,4750.5,,4501-5000€
R_3hF5rd4VLd5e1T2,0.0,Nicht erwerbstätig,,,,,47.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),7747.0,Lehre/ Berufsausbildung im dualen System,0,181.0,96.0,29.303134824944294,2.0,,,,,,,4.0,Gut,,1750.5,,1501-2000€
R_1FQkXCKBDrJnebv,0.0,Nicht erwerbstätig,,,,,21.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),69120.0,Ohne beruflichen Bildungsabschluss,0,169.0,50.0,17.506389832288786,6.0,,,,,,,3.0,Zufriedenstellend,,250.0,,0-500€
R_3lWhUsgfu8swoAp,15.5,11-20 Stunden,0.0,1.0,0.0,0.0,42.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),82131.0,Bachelor,1,166.0,53.0,19.233560749020178,5.0,-1.0,0.0,80.0,,,50.0,4.0,Gut,250.0,,0-500€,
R_32K1V1eTq9YAGCO,5.5,1-10 Stunden,2.0,1.0,0.0,0.0,40.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),97724.0,Lehre/ Berufsausbildung im dualen System,0,176.0,74.0,23.889462809917354,1.0,0.0,0.0,98.0,99.0,97.0,98.0,2.0,Weniger gut,5750.5,,5501-6000€,
R_r7KyK9wldE2nl3X,35.5,31-40 Stunden,,,,,41.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),9120.0,"Diplom,Promotion",1,176.0,80.0,25.826446280991735,7.0,,,,,,,4.0,Gut,,2750.5,,2501-3000€
R_d7stCG3n9L393Yl,45.5,41-50 Stunden,,,,,24.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),42855.0,Lehre/ Berufsausbildung im dualen System,0,165.0,86.0,31.58861340679523,2.0,,,,,,,2.0,Weniger gut,,2250.5,,2001-2500€
R_2zuaL1S1TIrgz81,5.5,1-10 Stunden,,,,,26.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),78467.0,Ohne beruflichen Bildungsabschluss,0,183.0,64.0,19.1107527844964,3.0,,,,,,,5.0,Sehr gut,,1250.5,,1001-1500€
R_29nwAPfWpU6Fj3D,45.5,41-50 Stunden,1.0,0.0,0.0,0.0,51.0,Female,2.0,3.0,Abschluss der Polytechnischen Oberschule der DDR,99610.0,Lehre/ Berufsausbildung im dualen System,0,168.0,64.0,22.67573696145125,2.0,,,,,,,3.0,Zufriedenstellend,2250.5,,2001-2500€,
R_26hfmr4Y4nfrcz7,0.0,Nicht erwerbstätig,,,,,70.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),12629.0,Lehre/ Berufsausbildung im dualen System,0,171.0,80.0,27.358845456721728,1.0,,,,,,,2.0,Weniger gut,,750.5,,501-1000€
R_cFQ8WX8Ch1lZR4t,35.5,31-40 Stunden,1.0,0.0,0.0,0.0,54.0,Female,2.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),53879.0,"Fachschulabschluss,Diplom",1,165.0,63.0,23.140495867768596,8.0,,,,,,,2.0,Weniger gut,250.0,,0-500€,
R_1JFpRd3KCRQ4wL7,5.5,1-10 Stunden,,,,,51.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),50739.0,Fachschulabschluss,0,174.0,73.0,24.111507464658473,6.0,,,,,,,4.0,Gut,,250.0,,0-500€
R_3g2dcBNDxNlZRvD,35.5,31-40 Stunden,,,,,24.0,Female,2.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),1237.0,Lehre/ Berufsausbildung im dualen System,0,156.0,53.0,21.7784352399737,7.0,,,,,,,4.0,Gut,,1250.5,,1001-1500€
R_W8Ui6ZAxdi6TIvn,25.5,21-30 Stunden,1.0,0.0,2.0,0.0,22.0,Female,2.0,2.0,Haupt- oder Volksschulabschluss (Abschluss der Pflichtschule),41236.0,"Ohne beruflichen Bildungsabschluss,Fachschulabschluss",0,175.0,123.0,40.16326530612245,7.0,,,,,,,3.0,Zufriedenstellend,,1250.5,,1001-1500€
R_2y1Jq8uK2ES75UV,55.0,Mehr als 50 Stunden,2.0,1.0,0.0,0.0,45.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),45891.0,Master,1,197.0,95.0,24.478857996856398,6.0,0.0,0.0,,,,,4.0,Gut,5.0,,Mehr als 10.000€,
R_1dLJuuLBYWSV9aS,15.5,11-20 Stunden,0.0,1.0,0.0,0.0,58.0,Male,1.0,3.0,Mittleren Schulabschluss (z.B. Realschulabschluss),41334.0,Lehre/ Berufsausbildung im dualen System,0,203.0,117.0,28.39185614792886,3.0,-1.0,1.0,50.0,,,65.0,3.0,Zufriedenstellend,2750.5,,2501-3000€,
R_10DbW0TfFtIRzG9,45.5,41-50 Stunden,,,,,34.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),49088.0,Bachelor,1,178.0,78.0,24.61810377477591,3.0,,,,,,,3.0,Zufriedenstellend,,3250.5,,3001-3500€
R_3CJijF5GrLenAs4,25.5,21-30 Stunden,,,,,21.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),21220.0,Bachelor,1,183.0,69.0,20.603780345785182,7.0,,,,,,,4.0,Gut,,6000.0,,Mehr als 6000€
R_swltgiZNM1Osna9,0.0,Nicht erwerbstätig,,,,,67.0,Male,1.0,4.0,Abitur oder Fachabitur (Höchster Schulabschluss/ Hochschulreife),33332.0,"Lehre/ Berufsausbildung im dualen System,Diplom",1,173.0,77.0,25.727555214006482,5.0,,,,,,,4.0,Gut,,3250.5,,3001-3500€
